,summary,Wirtschaft,Russland,Politik,Quelle,Wetter,Gesellschaft,Other,Klimawandel,word
verliert,13.049698447026643,0.07931651613839867,0.20757566261817273,-0.17479267511350557,0.13814386951270816,-0.2964779860909356,-0.32424920329811624,0.28115202306166753,-0.1646609417173266,verliert
darum verlier,13.049698447026643,0.07931651613839867,0.20757566261817273,-0.17479267511350557,0.13814386951270816,-0.2964779860909356,-0.32424920329811624,0.28115202306166753,-0.1646609417173266,darum verlier
verlier putin,15.743497489158733,0.0521032054958149,0.2900981802153686,-0.2029973336921702,0.12247474536762618,-0.32775781494127043,-0.35568273029780345,0.1527607440485115,-0.19216332241301526,verlier putin
Gaspoker,23.54807035107538,0.09099917158192809,0.22261398189169607,-0.17259455352096298,0.1856751778472062,-0.30259842180768903,-0.33078792371010596,-0.16483804613015263,-0.16057648299696592,Gaspoker
putin gas+poker,23.54807035107538,0.09099917158192809,0.22261398189169607,-0.17259455352096298,0.1856751778472062,-0.30259842180768903,-0.33078792371010596,-0.16483804613015263,-0.16057648299696592,putin gas+poker
Europa,50.10697490040343,-0.0144323634166125,0.1476733054602833,-0.032767152179215275,0.19364176408931902,-0.12278192069141514,-0.3044098140339259,-0.0966702448105633,-0.18173436043918803,Europa
gas+poker europa,14.382090183755308,0.07871881725662003,0.16414483209278194,-0.17581246035321738,0.1469341524920215,-0.2994473927865498,-0.3273159296810766,0.4983850181207611,-0.1652348294388038,gas+poker europa
Chinas,11.598558472209543,0.07952023638042084,0.1410089669617387,-0.1749100083507193,0.13537738419101664,-0.29374938945318296,-0.321379294999044,0.6226551658323823,-0.16543323874651514,Chinas
europa china,7.925116632603889,0.10782452843736604,0.14689155521182115,-0.08825901206696152,0.1491821690474657,-0.197146438470694,-0.22428887977101858,-0.6543658619758206,-0.0811099245180682,europa china
Metropolen,11.035376603598127,0.08313010625182797,0.1392928076080225,-0.1717147554276198,0.1365708919639525,-0.2892729229931038,-0.3168394957377919,0.5930996653642555,-0.16253440860510288,Metropolen
china metropole,11.035376603598127,0.08313010625182797,0.1392928076080225,-0.1717147554276198,0.1365708919639525,-0.2892729229931038,-0.3168394957377919,0.5930996653642555,-0.16253440860510288,china metropole
gerade,11.459585441918305,0.08956785163902216,0.15354130259996088,-0.16487681021320955,0.14875215357495913,-0.2836625699910386,-0.3112898214237382,0.41708277279741324,-0.15541242709660608,gerade
metropole gerade,11.459585441918305,0.08956785163902216,0.15354130259996088,-0.16487681021320955,0.14875215357495913,-0.2836625699910386,-0.3112898214237382,0.41708277279741324,-0.15541242709660608,metropole gerade
erstmals,12.268585385806743,0.09120512178577306,0.16450458771813398,-0.1629188915090132,0.1559815738436078,-0.28346778876785533,-0.3111824730208238,0.3094387031897314,-0.1530481161859339,erstmals
gerade erstmals,12.268585385806743,0.09120512178577306,0.16450458771813398,-0.1629188915090132,0.1559815738436078,-0.28346778876785533,-0.3111824730208238,0.3094387031897314,-0.1530481161859339,gerade erstmals
ans,13.920297900809814,0.09282324622494256,0.1813555230035523,-0.1615841520074962,0.16644343611573315,-0.2848692107062331,-0.3127202516561374,0.13962676716578734,-0.1510863723809255,ans
erstmals ans,13.920297900809814,0.09282324622494256,0.1813555230035523,-0.1615841520074962,0.16644343611573315,-0.2848692107062331,-0.3127202516561374,0.13962676716578734,-0.1510863723809255,erstmals ans
russische,67.0233187434097,0.4037234493287769,0.15756931896669313,-0.3349268864339964,0.007943187656746436,-0.5840594000897154,-0.39102277993732687,-0.3172167485393208,0.20162235051813315,russische
ans russisch,15.105871245207346,0.09344713525274535,0.1907798586010539,-0.16165340393523947,0.17205097674349767,-0.2864138851843399,-0.31433880054087265,0.04060914375109602,-0.15081939265608454,ans russisch
Gaspipelinenetz,23.4472005772624,0.09529194090622833,0.23086576219683497,-0.16830178419666256,0.19508690531972545,-0.29830565248338853,-0.3264951543858056,-0.43789999033982163,-0.15628371367266547,Gaspipelinenetz
russisch gaspipelinenetz,23.4472005772624,0.09529194090622833,0.23086576219683497,-0.16830178419666256,0.19508690531972545,-0.29830565248338853,-0.3264951543858056,-0.43789999033982163,-0.15628371367266547,russisch gaspipelinenetz
angebunden,13.430981500369374,0.09476482404203368,0.18312645432819866,-0.15946762081215055,0.1708425164738713,-0.2820850377011556,-0.309902730278142,0.06709848585368601,-0.14912242090906513,angebunden
gaspipelinenetz an+bind,13.430981500369374,0.09476482404203368,0.18312645432819866,-0.15946762081215055,0.1708425164738713,-0.2820850377011556,-0.309902730278142,0.06709848585368601,-0.14912242090906513,gaspipelinenetz an+bind
aktuelle,13.370770088424903,0.08879930240507573,0.17824509817691025,-0.0964521613438223,0.16709187611633225,-0.28779626473158787,-0.31560327327017573,0.028227720094091222,-0.15509674313468003,aktuelle
an+bind aktuell,11.205402232969927,0.09501419142182285,0.16590520214935128,-0.15956542341738217,0.1644864299670761,-0.277889927698404,-0.30549436090150184,0.20490270354505896,-0.1502076600206981,an+bind aktuell
Satellitenaufnahmen,10.500333772147986,0.09501073972487907,0.15996771490667547,-0.16030894792351458,0.16315069109229674,-0.2767395765820133,-0.3042505567833128,0.24841217504741261,-0.15139026764528316,Satellitenaufnahmen
aktuell satellitenaufnahmen,10.500333772147986,0.09501073972487907,0.15996771490667547,-0.16030894792351458,0.16315069109229674,-0.2767395765820133,-0.3042505567833128,0.24841217504741261,-0.15139026764528316,aktuell satellitenaufnahmen
zeigen,31.199682017104887,0.07334880046426764,0.10334669880588711,-0.14955555390537129,0.06439668374039902,-0.20236951264916406,0.04599068814606796,-0.14521081888580253,-0.11035034791478959,zeigen
satellitenaufnahmen zeig,9.484360960112562,0.0943820347946584,0.1516964845219622,-0.16290011632134635,0.16328573258423648,-0.2758831563052313,-0.3032249774419226,0.3081861262555887,-0.1547861223812294,satellitenaufnahmen zeig
Und,17.43925446531036,-0.008127986134689725,0.0024816125231058458,-0.344145102120022,-0.0724250781634091,-0.685534373229292,-0.301641242120068,-0.31587042904900203,0.8710031365621125,Und
asiatische,8.703605504425939,0.09195431974535279,0.14718434687650747,-0.1679216966571136,0.16785214459067868,-0.2773970043857821,-0.3045679611004561,0.34845419725107146,-0.16063351120499503,asiatische
und asiatisch,8.703605504425939,0.09195431974535279,0.14718434687650747,-0.1679216966571136,0.16785214459067868,-0.2773970043857821,-0.3045679611004561,0.34845419725107146,-0.16063351120499503,und asiatisch
asiatisch land,8.471262091259453,0.09025287313689581,0.14683312409842,-0.170670484121908,0.171067084809896,-0.27888183488602714,-0.3059915252736139,0.35853366590535646,-0.16368160838706156,asiatisch land
wegfallende,8.310513892041051,0.08849905128941896,0.14717058441970995,-0.1732533323229303,0.1742837023565501,-0.2805046552092431,-0.3075679168439908,0.36464820509813833,-0.1664924098594076,wegfallende
land wegfallend,8.310513892041051,0.08849905128941896,0.14717058441970995,-0.1732533323229303,0.1742837023565501,-0.2805046552092431,-0.3075679168439908,0.36464820509813833,-0.1664924098594076,land wegfallend
Nachfrage,8.129744346070105,0.08556353961738965,0.14850706361471003,-0.17725441398698555,0.17947439996880962,-0.2833141338527575,-0.31031989318593695,0.3702992068099811,-0.17077716860946687,Nachfrage
wegfallend nachfrage,8.129744346070105,0.08556353961738965,0.14850706361471003,-0.17725441398698555,0.17947439996880962,-0.2833141338527575,-0.31031989318593695,0.3702992068099811,-0.17077716860946687,wegfallend nachfrage
nachfrage europa,7.97042279890535,0.07972620558987903,0.15558840746063113,-0.1842785856391615,0.18570552227781667,-0.28905712344791124,-0.3160012121561534,0.37236500539171863,-0.1781072531012587,nachfrage europa
ausgleichen,7.8797212704505535,0.07005425833092706,0.17239988883243593,-0.1950007802406944,0.19043846994276936,-0.29867902640732363,-0.32557027859338467,0.36848071294965434,-0.18909292063681943,ausgleichen
europa aus+gleich,7.8797212704505535,0.07005425833092706,0.17239988883243593,-0.1950007802406944,0.19043846994276936,-0.29867902640732363,-0.32557027859338467,0.36848071294965434,-0.18909292063681943,europa aus+gleich
Weil,53.15293365254667,-0.20648502410270922,0.05186532872936741,-0.04524825308286657,0.07809370323813944,0.028248756205203184,0.30328076376912994,-1.5621505237930853,-0.17765816172271529,Weil
Deutschland,230.81144930035384,-0.01003301964732671,0.08879194259585398,0.012590406013735931,0.07995708261968332,0.050013422459682155,0.09363022515120237,-0.6991625760965476,-0.4400998023721349,Deutschland
weil deutschland,7.833156122896161,0.040995547333946114,0.22248859782307806,-0.225950136603687,0.20255765771492518,-0.32771185881485776,-0.35451135609567663,0.3475293003013917,-0.22050286011098813,weil deutschland
deutschland europa,8.95145780746056,0.05912811848291993,0.1368160223667816,0.470966204694014,0.09307265087741787,-0.4805168241798054,-0.5072632508013438,0.19840985083115004,-0.3746878523374111,deutschland europa
unabhängig,10.124881184304034,-0.24821635240662138,0.38087184938518215,-0.517100370967275,0.07148930724249969,0.10916878228110173,-0.1141586738908576,0.06415734532708603,-0.5121108107660891,unabhängig
europa unabhängig,8.027675206781117,-0.01611544693115593,0.29957357822588754,-0.2849994654918093,0.23979122092921085,-0.3848652048995778,-0.41157427438724214,0.2962582508025515,-0.2800099052906236,europa unabhängig
russischem,34.763380188068915,-0.05172597960006929,0.29702592788284476,-0.2154955426631365,0.20548090499771066,-0.4813680900977143,-0.5096334978437008,0.42383759841754787,-0.0846964127562321,russischem
unabhängig russisch,8.455629775490316,-0.08331601408088744,0.3654465203467071,-0.35316979527632564,0.29638153248084315,-0.45210844879342404,-0.4787734248178533,0.2312115939557765,-0.3484047950419376,unabhängig russisch
Erdgas,59.19239486113185,-0.34028419412049243,0.4561689705540347,-0.5568815578572016,0.5297370271274648,-0.9017596192413629,-0.3698816805375923,-0.4294817978046137,-0.5032235373890219,Erdgas
russisch erdgas,9.83495125164271,-0.24481890782599877,0.4681051191672353,-0.5153563123481788,0.4402853105590715,-0.6136489494958003,-0.6402832477048975,0.07095923146901445,-0.5107480816077155,russisch erdgas
braucht,12.713935556221744,-0.1221963885283959,0.2339435340205201,-0.6359122598539652,-0.09874996169172418,0.2929853245698089,-0.31135373777407505,-0.20301181371287644,0.20710038965055716,braucht
erdgas brauch,8.667041841021236,-0.13745033329046702,0.5357899285291388,-0.40929083029290736,0.15004951617237614,-0.5063676155225165,-0.5329442812614538,0.18015932829779777,-0.40497829865989277,erdgas brauch
Russlands,30.72746828660448,-0.8474725865497647,1.1294868048258784,-1.1916599874944462,-0.7672096984740302,-1.5131229482548052,-1.5403466737260183,-0.2565019629495588,-0.01881204381199297,Russlands
brauch russland,9.719933425883728,-0.2585204579027958,0.737481636975513,-0.5308150692583112,-0.013576938185882487,-0.6274725642870574,-0.6540293871226711,0.05957092084849322,-0.5266047062555693,brauch russland
Präsident,24.774857513095295,-0.33909392681744976,0.691713372599413,-0.43995729707885745,-0.20108383257937626,-0.8414818371792486,-0.5244942245047501,-0.13978410853403814,0.17335341365475926,Präsident
russland präsident,10.930546095741162,-0.30482837009681585,0.8309915441172204,-0.6564368024523379,-0.17656083678444515,-0.752585816741501,-0.7791185975521822,-0.06501093519782282,-0.3258763784480565,russland präsident
Wladimir,17.98655743955273,-0.5528922185696147,0.7838132758408035,-1.1623770280646655,-0.621366844540521,-0.40327992634290344,-0.8181378642803642,-0.5700407328650783,0.5827013402683321,Wladimir
präsident wladimir,13.22547937068744,-0.3635468139869401,0.8779163687102531,-0.8548975824813352,-0.40267596981271775,-0.9505544620499705,-0.9770639964303803,-0.2625612872817478,0.16826539921441544,präsident wladimir
wladimir putin,18.03353504855902,-0.5596569940828225,1.0085348732878452,-1.1717875379328073,-0.7392822759434075,-1.2670146447510966,-1.293503896662234,-0.5787309717448667,0.34263050148633906,wladimir putin
zurzeit,7.9768878148459095,-0.0863254257504718,0.5206983211263995,-0.36049582720687084,0.06079053256540053,-0.4554429938050902,-0.48191904349079295,0.23299339926569285,-0.3567032611403463,zurzeit
putin zurzeit,7.9768878148459095,-0.0863254257504718,0.5206983211263995,-0.36049582720687084,0.06079053256540053,-0.4554429938050902,-0.48191904349079295,0.23299339926569285,-0.3567032611403463,putin zurzeit
dringend,9.02861769976932,-0.027961729747783062,0.43348450540532735,-0.2911699573134814,0.09901032390198147,-0.39680348778754493,-0.42378871448256483,0.1039741082186499,-0.2847943702009803,dringend
zurzeit dring+end,7.6218916945986255,-0.046087119155754204,0.4511213155375025,-0.3206629332203986,0.08748456879851356,-0.41524466207937577,-0.44170348821587213,0.2733487925044734,-0.3169598524849088,zurzeit dring+end
neue,43.849426395663954,0.1549003880819532,0.16336563555502936,-0.17808440837045164,0.2196635879012315,-0.3681936660310253,-0.113091235520725,-0.7658765399448401,-0.2254327981231894,neue
dring+end neu,7.376908729011147,-0.019157683425424853,0.40277825673623563,-0.29418003372233464,0.1011364208977206,-0.3883608565493527,-0.41480080153311,0.3003510613754512,-0.29057521122994107,dring+end neu
Absatzmärkte,7.272267135484169,-0.007971023544302742,0.38236927211719623,-0.2832372242683866,0.10567033535186543,-0.37719980179758716,-0.4036294744309229,0.3115534331651034,-0.2796859302015012,Absatzmärkte
neu absatz+markt,7.272267135484169,-0.007971023544302742,0.38236927211719623,-0.2832372242683866,0.10567033535186543,-0.37719980179758716,-0.4036294744309229,0.3115534331651034,-0.2796859302015012,neu absatz+markt
wichtigste,7.55271566369108,0.024860561258168993,0.23841726257448304,-0.3344470321022439,0.031725287222381215,-0.4275257545174452,-0.45391387033939445,1.2503840949077663,-0.3311127968929803,wichtigste
absatz+markt wichtig,6.95038859627179,0.02492168322856341,0.3215268805711348,-0.2513374141055922,0.11483490521903285,-0.3444161365207935,-0.37080425234274267,0.3443427637627094,-0.24800317889632847,absatz+markt wichtig
Produkt,6.824945375647678,0.037032199615936345,0.298903640121316,-0.23972788825225683,0.11657316134985199,-0.3323634225796616,-0.3587307274701108,0.3563039165599265,-0.23650265995978348,Produkt
wichtig produkt,6.824945375647678,0.037032199615936345,0.298903640121316,-0.23972788825225683,0.11657316134985199,-0.3323634225796616,-0.3587307274701108,0.3563039165599265,-0.23650265995978348,wichtig produkt
Landes…,6.6812093950988976,0.05037669049421871,0.2739075465170421,-0.22704678690100677,0.11742749408783311,-0.31909818459946354,-0.34543808719139213,0.36935601575380306,-0.2239654046834149,Landes…
produkt landes…,6.6812093950988976,0.05037669049421871,0.2739075465170421,-0.22704678690100677,0.11742749408783311,-0.31909818459946354,-0.34543808719139213,0.36935601575380306,-0.2239654046834149,produkt landes…
+5875,6.606013574890465,0.05712703872431958,0.26125576275265605,-0.22068403954329763,0.1174266699525846,-0.3123955167795679,-0.33871948764735244,0.37588763857063606,-0.21768645383384935,+5875
landes… +5875,6.606013574890465,0.05712703872431958,0.26125576275265605,-0.22068403954329763,0.1174266699525846,-0.3123955167795679,-0.33871948764735244,0.37588763857063606,-0.21768645383384935,landes… +5875
+5875 chars,6.559520516229137,0.06122130362607928,0.25358525878209287,-0.21684400333808007,0.11728206370583376,-0.3083330584767464,-0.3346466102949729,0.3798198997520103,-0.21390128438716524,+5875 chars
trotz,42.42634529731489,-0.0486315733846577,-0.013551075094134455,-0.13284026408604246,-0.10039694940183354,0.23073763851483622,0.20455981640984303,0.15769142941324835,-0.27741707231947643,trotz
europa trotz,8.593654213342568,0.015722666303771518,0.05128586587899872,-0.17988078411673772,0.053718662403671257,-0.28831410342485164,-0.31543454157230716,1.2041889500710243,-0.17283927873783633,europa trotz
Pipeline,29.156027576430468,-0.18369712043498523,-0.004698314893097614,-0.5681476552343961,-0.10922682379924778,-0.6963878601414217,-0.7244879992195211,2.143275544374213,-0.2891311923263661,Pipeline
trotz pipeline,8.479826391537216,-0.028296628136697543,-0.0006005460635965447,-0.22144634832147433,0.005442643111314123,-0.3274108815540635,-0.35441205352143346,1.5284059107656707,-0.21499179860611786,trotz pipeline
China,26.175475630481344,-0.18583317440697117,0.14811022224080167,0.046821589289957236,0.02429726671199873,-0.18676242587668426,0.27372955754928713,-0.1004542143851419,-0.41181955145304455,China
pipeline china,7.329933309882841,0.02302658145407236,0.037370999503502415,-0.1661778756028004,0.049943309483618525,-0.2675834255681052,-0.294365909455506,1.1724022957657165,-0.16081642702565085,pipeline china
china china,7.065059887855621,0.029574580515094432,0.03960351535565061,-0.15839220179553984,0.05445637990510221,-0.2581943665607081,-0.28490040977380715,1.1183744937891473,-0.15341802502891908,china china
Die,377.7283004910198,-0.04812385652956274,0.09279385216289189,-0.06113878176360036,0.08584149344347163,-0.03905844126726918,-0.009398571512510138,-0.028229246189452613,-0.18105189757624834,Die
Wahrheit,7.801176339365101,0.320281183802909,-0.054319339558192827,-0.20645516708300016,-0.05831560248550975,-0.3090308171043632,-0.3358692388528014,-0.6386033603365252,0.5137292754564501,Wahrheit
die wahrheit,7.801176339365101,0.320281183802909,-0.054319339558192827,-0.20645516708300016,-0.05831560248550975,-0.3090308171043632,-0.3358692388528014,-0.6386033603365252,0.5137292754564501,die wahrheit
Milliarden,13.800418258654132,0.32613836647334976,0.12722043126749635,0.10715992208464575,-0.15368728197608492,-0.4994077069382848,-0.16946681141976008,-1.2090277255749498,0.16270044161261152,Milliarden
wahrheit milliarde,8.090144645343893,0.32222807630694367,-0.05459525170569366,-0.2147826878589691,-0.06000631576905031,-0.3187911209038686,-0.3456982165629334,-0.6749754357068741,0.5308150209066906,wahrheit milliarde
Gazprom,65.29313825444785,0.3519212521580553,0.1235319912978513,-0.1908744376369795,0.025031889150148586,-0.5685774141515442,-0.30964406330140937,0.04829048521589744,0.08535369032719685,Gazprom
milliarde gazprom,8.378409295003449,0.32332958548841534,-0.05547396761004663,-0.22311848278976798,-0.06219769506375352,-0.32843292879396035,-0.35540279443875855,-0.7099869001499196,0.5492001166646472,milliarde gazprom
gazprom gazprom,8.378409295003449,0.32332958548841534,-0.05547396761004663,-0.22311848278976798,-0.06219769506375352,-0.32843292879396035,-0.35540279443875855,-0.7099869001499196,0.5492001166646472,gazprom gazprom
verdient,23.842511509379893,0.2645627632405619,-0.1176250035292919,-0.40311182878363616,-0.08228086683404401,-0.024243383947431495,0.3120166679757035,-1.7557990104691563,0.12212449761235912,verdient
gazprom ver+dien,8.753128809171583,0.32344555061101815,-0.0576219873101331,-0.23415713004498784,-0.0659138276913897,-0.34100070675005223,-0.36804427643517856,-0.7537400399176775,0.575529274413649,gazprom ver+dien
derzeit,26.909613443541417,0.13891791435950582,0.23920877951951935,-0.19753017678044876,-0.05350270150007284,-0.5203255529369929,-0.5484765309797249,0.7137327223155746,0.15110796835494605,derzeit
ver+dien derzeit,9.006427076181968,0.32262088488528023,-0.05980031422055221,-0.24185638327054315,-0.06906770241571242,-0.34963344748718306,-0.37672212371236113,-0.7822672673228983,0.5951673506300623,ver+dien derzeit
sagenhaft,9.267155145637277,0.3209426419063066,-0.06273743683870907,-0.25007859849652037,-0.07294002202383863,-0.3587372399618315,-0.3858685932389041,-0.810805269470112,0.6171781660025634,sagenhaft
derzeit sagenhaft,9.267155145637277,0.3209426419063066,-0.06273743683870907,-0.25007859849652037,-0.07294002202383863,-0.3587372399618315,-0.3858685932389041,-0.810805269470112,0.6171781660025634,derzeit sagenhaft
Geld,9.893598396427175,0.3129778136504318,-0.07322683496996961,-0.2716516616572083,-0.08539501135960308,-0.3821191578884604,-0.40933831927179476,-0.8762167466368254,0.6788272186343057,Geld
sagenhaft geld,9.893598396427175,0.3129778136504318,-0.07322683496996961,-0.2716516616572083,-0.08539501135960308,-0.3821191578884604,-0.40933831927179476,-0.8762167466368254,0.6788272186343057,sagenhaft geld
Doch,67.78062490574206,0.10365304533940314,0.11048931266970623,-0.21879964046088568,0.18322059890480977,-0.12953099828584452,-0.1277207505036531,-0.6417798628774386,-0.11237913349119207,Doch
länger,13.35659679770086,0.17781855278526312,-0.12773629409594028,-0.28324134823521535,0.057572610319421465,-0.4891704426661793,-0.06814873941224264,-1.1763392302210693,0.6256196063047265,länger
doch lang,10.81376698161331,0.28883150689466075,-0.09996480731641194,-0.31053958947697663,-0.11429465400784901,-0.42292441459893604,-0.45023700822246104,-0.9651488681564618,0.7953777377763667,doch lang
Ukraine-Konflikt,12.643183413000154,0.19427583092387718,-0.19676010354679557,-0.4185813116945001,-0.21309756579025826,-0.5326761442618716,-0.5600723824103048,-1.1214470345765237,1.080813349725402,Ukraine-Konflikt
lang ukraine-konflikt,12.643183413000154,0.19427583092387718,-0.19676010354679557,-0.4185813116945001,-0.21309756579025826,-0.5326761442618716,-0.5600723824103048,-1.1214470345765237,1.080813349725402,lang ukraine-konflikt
dauert,17.56827467888445,0.06793707924729986,-0.4040337881520807,-0.5589558538393411,-0.03620748323207687,0.733335034451622,-0.211551088357046,-1.4504235256602562,0.2567261446343304,dauert
ukraine-konflikt dauer,12.220778350360115,0.3539037470511376,-0.04107673427196176,-0.2848327060770816,-0.06134859487706422,-0.40207153054338074,-0.42962234468730387,-1.0874664717801372,0.6196831985144495,ukraine-konflikt dauer
umso,12.832416369382294,0.3851970741364864,-0.011923391017518537,-0.2690388759191326,-0.03460355264629682,-0.3880617080531924,-0.41570069626718453,-1.136303323609349,0.5098640252055008,umso
dauer umso,12.832416369382294,0.3851970741364864,-0.011923391017518537,-0.2690388759191326,-0.03460355264629682,-0.3880617080531924,-0.41570069626718453,-1.136303323609349,0.5098640252055008,dauer umso
mehr,148.5834374242167,0.06179107880541157,0.19093188536124642,-0.22045280015594554,0.12747960633946562,-0.10437742697293433,-0.18434226397668496,-0.9984440303136369,-0.04596698745577452,mehr
umso mehr,13.408059309178071,0.4027031385686196,0.004115889721318987,-0.2629220656571147,-0.020358648562261786,-0.3832030425777264,-0.4109044191828208,-1.1801847924201243,0.44768083078647514,umso mehr
mehr russisch,21.82441886031635,0.18103111094307184,-0.1872525351457867,-0.5295993856243142,-0.06729129331432741,0.5499517884064973,-0.2679629450184387,-1.667358299396297,0.2528170147891284,mehr russisch
Gaskonzern,188.9538246370127,0.5829456068687904,0.11291191466701524,-0.4011406978122853,0.07032560665239042,-0.25925572392699353,-0.32038872143680286,-1.8719708791835599,-0.3133128306706843,Gaskonzern
russisch gas+konzern,76.1353534957628,0.5453717972787521,0.12535491405327817,-0.2873934555624484,0.061193006161109675,-0.5101153762238705,-0.3723366750804344,-0.9629809313578438,-0.10532616015230381,russisch gas+konzern
Fronten,13.043214493312345,0.430291069372589,0.03170382052528841,-0.23533413485314522,0.007229282241707559,-0.3556151117737572,-0.3833164883788514,-1.152596861616155,0.2880780581372419,Fronten
gas+konzern front,13.043214493312345,0.430291069372589,0.03170382052528841,-0.23533413485314522,0.007229282241707559,-0.3556151117737572,-0.3833164883788514,-1.152596861616155,0.2880780581372419,gas+konzern front
zerrieben,12.020291656102295,0.4183200688829423,0.022028858207122762,-0.22976561222398548,0.00030897730734412817,-0.3480901165050075,-0.3756945497081053,-1.070925018320451,0.312080240177884,zerrieben
front zer+reib,12.020291656102295,0.4183200688829423,0.022028858207122762,-0.22976561222398548,0.00030897730734412817,-0.3480901165050075,-0.3756945497081053,-1.070925018320451,0.312080240177884,front zer+reib
Zwei,14.31685827274268,0.17633328101887039,-0.2477366407601405,-0.4829414540942098,0.34967319550556775,-0.5989856246989952,0.2944810620947102,-1.2457665683734527,0.1786918664605199,Zwei
Faktoren,21.095207557880045,0.06963307522098054,-0.05767300452975043,-0.07810552743069953,0.023763177701298075,0.31201173720951403,-0.03306344330371604,-1.6333747099987752,-0.0914169124422351,Faktoren
zwei faktor,10.698203093409548,0.40054560700639746,0.008194310904888449,-0.22060910120174687,-0.00939283939781303,-0.3357327964021058,-0.36317950587793424,-0.954404617442759,0.341866047929209,zwei faktor
schwächen,10.181902752941541,0.39277038725725394,0.002365804355757122,-0.21620737395055936,-0.013391178811824021,-0.3298149399326785,-0.35718731307480606,-0.9049407298276629,0.35262325917335174,schwächen
faktor schwäch,10.181902752941541,0.39277038725725394,0.002365804355757122,-0.21620737395055936,-0.013391178811824021,-0.3298149399326785,-0.35718731307480606,-0.9049407298276629,0.35262325917335174,faktor schwäch
Giganten,9.560314830877735,0.38267327857208927,-0.0049806740491583675,-0.21009483548958005,-0.018338070146441406,-0.32162669296175206,-0.34889767526840537,-0.8419494838942033,0.3644964053364512,Giganten
schwäch gigant,9.560314830877735,0.38267327857208927,-0.0049806740491583675,-0.21009483548958005,-0.018338070146441406,-0.32162669296175206,-0.34889767526840537,-0.8419494838942033,0.3644964053364512,schwäch gigant
gigant mehr,9.240319508404527,0.3771217969330816,-0.008907109460040924,-0.2065378048151077,-0.02093425424320839,-0.31687755227021774,-0.344090501558974,-0.8079052891603792,0.3700164629033077,gigant mehr
viele,38.6474925143847,0.038007233512602774,-0.06990024621245011,-0.20309417475424557,0.09339380904084087,0.07546917488175661,0.15089401642016734,-2.238810721471786,0.08972378478435176,viele
mehr viele,8.936576584138827,0.3716030143829142,-0.012728099672754251,-0.20286317772264642,-0.023425601704585994,-0.3119829667476335,-0.339136674780941,-0.7744814086980913,0.37480224463161965,mehr viele
Außenstehende,8.775150000079236,0.3685629915081581,-0.014797120980635015,-0.2007805986277371,-0.02475933878859646,-0.30921391793585107,-0.33633435608330653,-0.7562526885049136,0.3771432191708091,Außenstehende
viele außenstehend,8.775150000079236,0.3685629915081581,-0.014797120980635015,-0.2007805986277371,-0.02475933878859646,-0.30921391793585107,-0.33633435608330653,-0.7562526885049136,0.3771432191708091,viele außenstehend
ahnen,8.446074013029055,0.3621145290785157,-0.01910036613444252,-0.19622873422514048,-0.02749696300135501,-0.3031732173961535,-0.3302216588030205,-0.7180305448328741,0.3814269506503608,ahnen
außenstehend ahn,8.446074013029055,0.3621145290785157,-0.01910036613444252,-0.19622873422514048,-0.02749696300135501,-0.3031732173961535,-0.3302216588030205,-0.7180305448328741,0.3814269506503608,außenstehend ahn
aetetteu,8.301963949982962,0.3591761912895474,-0.021022245081914165,-0.19409567735099076,-0.028703102756795766,-0.30034758447051846,-0.3273626086505872,-0.7008209325651783,0.3830772632728919,aetetteu
Vup,8.115153096597865,0.35525459369903667,-0.023548959399425307,-0.19119347457914676,-0.030272686853132138,-0.2965079205833392,-0.3234777862281374,-0.6780618919392982,0.38499266359962764,Vup
Zlttel,8.045917229831668,0.3537671385416019,-0.024495856186999673,-0.1900765839680771,-0.030856064974234095,-0.2950316696303863,-0.3219842471351873,-0.6694936116275443,0.38563477525547263,Zlttel
vup zlttel,8.045917229831668,0.3537671385416019,-0.024495856186999673,-0.1900765839680771,-0.030856064974234095,-0.2950316696303863,-0.3219842471351873,-0.6694936116275443,0.38563477525547263,vup zlttel
pel,16.360938194455144,0.4226534785584293,0.01985128370672446,-0.28054897330190226,-0.010688314915043627,-0.404627806743013,-0.43251856139024053,-1.3792255016526314,0.4307961317510878,pel
zlttel pel,7.931398870247809,0.35126436044861137,-0.026074827207623597,-0.18817794481174885,-0.03182288772766173,-0.292523857984614,-0.3194471579226578,-0.6551582476637726,0.38661231144738534,zlttel pel
enek,7.8245118236018065,0.34887860155850475,-0.027563309867719654,-0.18634606816064184,-0.03272736480148524,-0.2901061949458643,-0.3170013750603906,-0.6415901729928911,0.3874258820862393,enek
pel enek,7.8245118236018065,0.34887860155850475,-0.027563309867719654,-0.18634606816064184,-0.03272736480148524,-0.2901061949458643,-0.3170013750603906,-0.6415901729928911,0.3874258820862393,pel enek
enek pel,7.931398870247809,0.35126436044861137,-0.026074827207623597,-0.18817794481174885,-0.03182288772766173,-0.292523857984614,-0.3194471579226578,-0.6551582476637726,0.38661231144738534,enek pel
Oll,7.683434798998967,0.34565220450634654,-0.029550434020308426,-0.18383582651881805,-0.03392416424117277,-0.2867962159604511,-0.3136530591100802,-0.6233955119037781,0.38834642307460654,Oll
pel oll,7.683434798998967,0.34565220450634654,-0.029550434020308426,-0.18383582651881805,-0.03392416424117277,-0.2867962159604511,-0.3136530591100802,-0.6233955119037781,0.38834642307460654,pel oll
